"id_2026","redizo","kkov","zamereni","typ","nazev","obec","stav","id_2025_potvrzene","overil","zdroj_overeni","poznamka"
"600011143_65-41-L/01_Management_v_gastronomii","600011143","65-41-L/01","Management v gastronomii","SOU","SPŠ a SOŠ gastronomie a služeb","Most","chybi_presna_shoda","","","",""
"600011143_69-41-L/01","600011143","69-41-L/01","","SOU","SPŠ a SOŠ gastronomie a služeb","Most","chybi_presna_shoda","","","",""
"600011216_79-41-K/41","600011216","79-41-K/41","","GY4","Gymnázium","Teplice","kolize_katalogu","","","",""
"600011232_79-41-K/81_vseobecne","600011232","79-41-K/81","všeobecné","GY8","GYMNÁZIUM J.A.Komenského s.r.o.","Dubí","chybi_presna_shoda","","","",""
"600011291_66-41-L/01_66_51_H_01_Prodavac","600011291","66-41-L/01","66-51-H/01 Prodavač","SOU","Střední škola obchodu a služeb","Teplice","chybi_presna_shoda","","","",""
"600011348_26-41-L/01","600011348","26-41-L/01","","SOU","Střední průmyslová škola","Ústí nad Labem","chybi_presna_shoda","","","",""
"600011348_78-42-M/01","600011348","78-42-M/01","","LYC","Střední průmyslová škola","Ústí nad Labem","chybi_presna_shoda","","","",""
"600011429_64-41-L/51","600011429","64-41-L/51","","NAS","SŠ obchodu, řemesel, služeb a ZŠ","Ústí nad Labem","chybi_presna_shoda","","","",""
"600011453_28-44-M/01","600011453","28-44-M/01","","SOS","Gymnázium a SOŠ dr. Václava Šmejkala","Ústí nad Labem","chybi_presna_shoda","","","",""
"600011453_79-41-K/41","600011453","79-41-K/41","","GY4","Gymnázium a SOŠ dr. Václava Šmejkala","Ústí nad Labem","chybi_presna_shoda","","","",""
"600011453_79-41-K/81","600011453","79-41-K/81","","GY8","Gymnázium a SOŠ dr. Václava Šmejkala","Ústí nad Labem","chybi_presna_shoda","","","",""
"600011658_78-42-M/01_Architektura","600011658","78-42-M/01","Architektura","LYC","SPŠ stavební","Hradec Králové","chybi_presna_shoda","","","",""
"600011712_64-41-L/51_denni_studium","600011712","64-41-L/51","denní studium","NAS","SŠ služeb, obchodu a gastronomie","Hradec Králové","chybi_presna_shoda","","","",""
"600011712_69-41-L/01_Kosmeticka","600011712","69-41-L/01","Kosmetička","SOU","SŠ služeb, obchodu a gastronomie","Hradec Králové","chybi_presna_shoda","","","",""
"600011739_75-41-M/01","600011739","75-41-M/01","","SOS","OA, SOŠ a JŠ s pr. st. jaz. zk.","Hradec Králové","chybi_presna_shoda","","","",""
"600011739_78-42-M/02","600011739","78-42-M/02","","LYC","OA, SOŠ a JŠ s pr. st. jaz. zk.","Hradec Králové","chybi_presna_shoda","","","",""
"600011763_23-43-L/51_Diagnostik_zemedelske_techniky","600011763","23-43-L/51","Diagnostik zemědělské techniky","NAS","Střední škola technická a řemeslná","Nový Bydžov","chybi_presna_shoda","","","",""
"600011763_23-43-L/51_Dopravni_technik","600011763","23-43-L/51","Dopravní technik","NAS","Střední škola technická a řemeslná","Nový Bydžov","chybi_presna_shoda","","","",""
"600011763_29-41-L/51_Technolog_vyroby_potravin","600011763","29-41-L/51","Technolog výroby potravin","NAS","Střední škola technická a řemeslná","Nový Bydžov","chybi_presna_shoda","","","",""
"600011798_78-42-M/08","600011798","78-42-M/08","","LYC","OA, SPgŠ, VOŠ a JŠ s pr. SJZ","Hradec Králové","chybi_presna_shoda","","","",""
"600011828_26-41-L/52","600011828","26-41-L/52","","NAS","SPŠ, SOŠ a SOU","Hradec Králové","chybi_presna_shoda","","","",""
"600011887_79-41-K/41_SVP_zpracovany_podle_RVP_G_urceny_pro_1_4_rocnik_ctyrleteho_vzdelavani","600011887","79-41-K/41","ŠVP zpracovaný podle RVP G určený pro 1. - 4. ročník čtyřletého vzdělávání","GY4","Gymnázium Josefa Ressela","Chrudim","chybi_presna_shoda","","","",""
"600011887_79-41-K/81_SVP_zpracovany_podle_RVP_ZV_a_RVP_G_urceny_pro_primu_az_oktavu_osmileteho_vzdelavani","600011887","79-41-K/81","ŠVP zpracovaný podle RVP ZV a RVP G určený pro primu až oktávu osmiletého vzdělávání","GY8","Gymnázium Josefa Ressela","Chrudim","chybi_presna_shoda","","","",""
"600011941_23-44-L/01_Servis_udrzba_a_montaz_strojirenskych_zarizeni_v_kombinaci_s_oborem_23_56_H_01_Obrabec_kovu_L0_H_maturita_vyucni_list_ve_3_rocniku","600011941","23-44-L/01","Servis údržba a montáž strojírenských zařízení v kombinaci s oborem 23-56-H/01 Obráběč kovů (L0 + H maturita + výuční list ve 3. ročníku)","SOU","SOŠ a SOU technické, Třemošnice, Sportovní 322","Třemošnice","chybi_presna_shoda","","","",""
"600011941_23-45-L/01_Programovani_a_obsluha_CNC_stroju_v_kombinaci_s_oborem_23_56_H_01_Obrabec_kovu_L0_H_maturita_vyucni_list_ve_3_rocniku","600011941","23-45-L/01","Programování a obsluha CNC strojů v kombinaci s oborem 23-56-H/01 Obráběč kovů (L0 + H maturita + výuční list ve 3. ročníku)","SOU","SOŠ a SOU technické, Třemošnice, Sportovní 322","Třemošnice","chybi_presna_shoda","","","",""
"600011941_33-41-L/01_Truhlar_a_navrhar_konstrukci_v_kombinaci_s_oborem_33_56_H_01_Truhlar_L0_H_maturita_vyucni_list_ve_3_rocniku","600011941","33-41-L/01","Truhlář a návrhář konstrukcí v kombinaci s oborem 33-56-H/01 Truhlář (L0 + H maturita + výuční list ve 3. ročníku)","SOU","SOŠ a SOU technické, Třemošnice, Sportovní 322","Třemošnice","chybi_presna_shoda","","","",""
"600011941_78-42-M/08_Operator_bezpilotnich_systemu","600011941","78-42-M/08","Operátor bezpilotních systémů","LYC","SOŠ a SOU technické, Třemošnice, Sportovní 322","Třemošnice","chybi_presna_shoda","","","",""
"600011984_26-41-M/01_Mechatronika","600011984","26-41-M/01","Mechatronika","SOS","Střední průmyslová škola Chrudim","Chrudim","chybi_presna_shoda","","","",""
"600011992_79-41-K/41","600011992","79-41-K/41","","GY4","Lepařovo gymnázium","Jičín","chybi_presna_shoda","","","",""
"600011992_79-41-K/61","600011992","79-41-K/61","","GY6","Lepařovo gymnázium","Jičín","chybi_presna_shoda","","","",""
"600011992_79-42-K/41","600011992","79-42-K/41","","GY4","Lepařovo gymnázium","Jičín","chybi_presna_shoda","","","",""
"600012000_63-41-M/02_zamereni_na_cizi_jazyky","600012000","63-41-M/02","zaměření na cizí jazyky","SOS","Masarykova obchodní akademie","Jičín","chybi_presna_shoda","","","",""
"600012018_41-43-M/01_Rybarstvi","600012018","41-43-M/01","Rybářství","SOS","Střední škola zahradnická","Kopidlno","chybi_presna_shoda","","","",""
"600012018_41-44-M/01_Zahradnictvi","600012018","41-44-M/01","Zahradnictví","SOS","Střední škola zahradnická","Kopidlno","chybi_presna_shoda","","","",""
"600012026_78-42-M/03","600012026","78-42-M/03","","LYC","Gymnázium a SOŠ pedagogická","Nová Paka","chybi_presna_shoda","","","",""
"600012069_23-41-M/01_Programovani_CNC_stroju_a_mechatronika","600012069","23-41-M/01","Programování CNC strojů a mechatronika","SOS","Vyšší odborná škola a SPŠ","Jičín","chybi_presna_shoda","","","",""
"600012077_36-47-M/01","600012077","36-47-M/01","","SOS","SUPŠ sochařská a kamenická","Hořice","chybi_presna_shoda","","","",""
"600012093_63-41-M/01_Pravni_management_Management_cestovniho_ruchu_Firemni_management_Financni_management","600012093","63-41-M/01","Právní management, Management cestovního ruchu,Firemní management, Finanční management","SOS","Soukr. SŠ podnikatelská - ALTMAN, s.r.o.","Jičín","chybi_presna_shoda","","","",""
"600012093_64-41-L/51_Pravni_management","600012093","64-41-L/51","Právní management","NAS","Soukr. SŠ podnikatelská - ALTMAN, s.r.o.","Jičín","chybi_presna_shoda","","","",""
"600012271_65-42-M/02_cestovni_ruch_s_rozsirenou_vyukou_anglickeho_jazyka","600012271","65-42-M/02","cestovní ruch s rozšířenou výukou anglického jazyka","SOS","ACADEMIA MERCURII soukromá SŠ, s.r.o.","Náchod","chybi_presna_shoda","","","",""
"600012271_78-42-M/02_Ekonomicke_lyceum_s_rozsirenou_vyukou_anglickeho_jazyka","600012271","78-42-M/02","Ekonomické lyceum s rozšířenou výukou anglického jazyka","LYC","ACADEMIA MERCURII soukromá SŠ, s.r.o.","Náchod","chybi_presna_shoda","","","",""
"600012298_63-41-M/02","600012298","63-41-M/02","","SOS","AGYS - Anglické gymnázium a SOŠ, s.r.o.","Pardubice","chybi_presna_shoda","","","",""
"600012298_78-42-M/02","600012298","78-42-M/02","","LYC","AGYS - Anglické gymnázium a SOŠ, s.r.o.","Pardubice","chybi_presna_shoda","","","",""
"600012298_79-41-K/41","600012298","79-41-K/41","","GY4","AGYS - Anglické gymnázium a SOŠ, s.r.o.","Pardubice","chybi_presna_shoda","","","",""
"600012328_63-41-M/02_63_41_M_02","600012328","63-41-M/02","63-41-M/02","SOS","Obchodní akademie a JŠ s právem SJZ","Pardubice","chybi_presna_shoda","","","",""
"600012352_29-41-L/51","600012352","29-41-L/51","","NAS","SPŠ potravinářství a služeb","Pardubice","chybi_presna_shoda","","","",""
"600012352_29-41-M/01_mlynarstvi_a_vyroba_krmiv","600012352","29-41-M/01","mlynářství a výroba krmiv","SOS","SPŠ potravinářství a služeb","Pardubice","chybi_presna_shoda","","","",""
"600012409_79-42-K/41_Gymnazium_se_sportovni_pripravou","600012409","79-42-K/41","Gymnázium se sportovní přípravou","GY4","Sportovní gymnázium","Pardubice","chybi_presna_shoda","","","",""
"600012433_68-42-L/51","600012433","68-42-L/51","","NAS","Střední průmyslová škola chemická","Pardubice","chybi_presna_shoda","","","",""
"600012433_69-41-L/52","600012433","69-41-L/52","","NAS","Střední průmyslová škola chemická","Pardubice","chybi_presna_shoda","","","",""
"600012484_36-45-L/52","600012484","36-45-L/52","","NAS","Střední odborné učiliště plynárenské","Pardubice","chybi_presna_shoda","","","",""
"600012522_18-20-M/01","600012522","18-20-M/01","","SOS","EDUCA Pardubice - SOŠ, s.r.o.","Rybitví","kolize_katalogu","","","",""
"600012522_63-41-M/01","600012522","63-41-M/01","","SOS","EDUCA Pardubice - SOŠ, s.r.o.","Rybitví","kolize_katalogu","","","",""
"600012573_26-41-L/01_Elektromechanik_pro_zarireni_a_pristroje","600012573","26-41-L/01","Elektromechanik pro zaříření a přístroje","SOU","SZŠ a SOU chladicí a klimat. techniky","Kostelec nad Orlicí","chybi_presna_shoda","","","",""
"600012581_18-20-M/01_Informatika_v_ekonomice_se_zamerenim_na_podnikani","600012581","18-20-M/01","Informatika v ekonomice se zaměřením na podnikání","SOS","Obchodní akademie T. G. Masaryka","Kostelec nad Orlicí","chybi_presna_shoda","","","",""
"600012590_18-20-M/01_Pocitacove_site_a_programovani","600012590","18-20-M/01","Počítačové sítě a programování","SOS","SPŠ elektrotechniky a inform.technologií","Dobruška","chybi_presna_shoda","","","",""
"600012590_26-41-M/01","600012590","26-41-M/01","","SOS","SPŠ elektrotechniky a inform.technologií","Dobruška","chybi_presna_shoda","","","",""
"600012638_79-41-K/41_Gymnazium_vseobecne_ctyrlete","600012638","79-41-K/41","Gymnázium všeobecné čtyřleté","GY4","Gymnázium, příspěvková organizace","Turnov","chybi_presna_shoda","","","",""
"600012638_79-41-K/81_Gymnazium_vseobecne_osmilete","600012638","79-41-K/81","Gymnázium všeobecné osmileté","GY8","Gymnázium, příspěvková organizace","Turnov","chybi_presna_shoda","","","",""
"600012701_79-41-K/41_79_41_K_41_Gymnazium","600012701","79-41-K/41","79-41-K/41 Gymnázium ","GY4","Gymnázium Aloise Jiráska","Litomyšl","chybi_presna_shoda","","","",""
"600012701_79-41-K/81_79_41_K_81_Gymnazium","600012701","79-41-K/81","79-41-K/81 Gymnázium","GY8","Gymnázium Aloise Jiráska","Litomyšl","chybi_presna_shoda","","","",""
"600012760_78-42-M/01_Letectvi","600012760","78-42-M/01","Letectví","LYC","Gymnázium a Letecká SOŠ","Moravská Třebová","chybi_presna_shoda","","","",""
"600012816_65-42-M/01_Hotelnictvi","600012816","65-42-M/01","Hotelnictví","SOS","Integrovaná střední škola","Moravská Třebová","chybi_presna_shoda","","","",""
"600012816_68-42-M/01_Bezpecnostne_pravni_cinnost","600012816","68-42-M/01","Bezpečnostně právní činnost","SOS","Integrovaná střední škola","Moravská Třebová","chybi_presna_shoda","","","",""
"600012816_75-41-M/01_Socialni_cinnost","600012816","75-41-M/01","Sociální činnost","SOS","Integrovaná střední škola","Moravská Třebová","chybi_presna_shoda","","","",""
"600012891_79-41-K/41_SVP_Hostinne","600012891","79-41-K/41","ŠVP Hostinné","GY4","Krkonošské gymnázium a Střední odborná škola","Vrchlabí","chybi_presna_shoda","","","",""
"600012891_79-41-K/81","600012891","79-41-K/81","","GY8","Krkonošské gymnázium a Střední odborná škola","Vrchlabí","chybi_presna_shoda","","","",""
"600013006_28-44-M/01_Forenzni_analyza_Vyroba_a_zpracovani_polymeru_Farmaceuticky_asistent","600013006","28-44-M/01","Forenzní analýza, Výroba a zpracování polymerů, Farmaceutický asistent","SOS","SPŠ a SOŠ","Dvůr Králové nad Labem","chybi_presna_shoda","","","",""
"600013006_65-42-M/02_Cestovni_ruch","600013006","65-42-M/02","Cestovní ruch","SOS","SPŠ a SOŠ","Dvůr Králové nad Labem","chybi_presna_shoda","","","",""
"600013090_64-41-L/51","600013090","64-41-L/51","","NAS","Střední škola technická a sociální Králíky","Králíky","chybi_presna_shoda","","","",""
"600013090_75-41-M/01","600013090","75-41-M/01","","SOS","Střední škola technická a sociální Králíky","Králíky","chybi_presna_shoda","","","",""
"600013197_23-43-L/51","600013197","23-43-L/51","","NAS","SŠ automobilní Ústí nad Orlicí","Ústí nad Orlicí","chybi_presna_shoda","","","",""
"600013197_39-41-L/01_Autoelektrikar_AU_AEL","600013197","39-41-L/01","Autoelektrikář (AU+AEL)","SOU","SŠ automobilní Ústí nad Orlicí","Ústí nad Orlicí","chybi_presna_shoda","","","",""
"600013197_39-41-L/01_Mechanik_opravar_motorovych_vozidel_AU_MOMV","600013197","39-41-L/01","Mechanik opravář motorových vozidel (AU+MOMV)","SOU","SŠ automobilní Ústí nad Orlicí","Ústí nad Orlicí","chybi_presna_shoda","","","",""
"600013260_79-41-K/41","600013260","79-41-K/41","","GY4","Gymnázium, o.p.s.","Rájec-Jestřebí","chybi_presna_shoda","","","",""
"600013260_79-41-K/61","600013260","79-41-K/61","","GY6","Gymnázium, o.p.s.","Rájec-Jestřebí","chybi_presna_shoda","","","",""
"600013294_79-41-K/41_vseobecne","600013294","79-41-K/41","všeobecné","GY4","Gymnázium","Boskovice","chybi_presna_shoda","","","",""
"600013294_79-41-K/81_vseobecne","600013294","79-41-K/81","všeobecné","GY8","Gymnázium","Boskovice","chybi_presna_shoda","","","",""
"600013359_33-42-M/01_Interierova_tvorba","600013359","33-42-M/01","Interiérová tvorba","SOS","Masarykova střední škola","Letovice","chybi_presna_shoda","","","",""
"600013359_36-47-M/01_Pozemni_stavby","600013359","36-47-M/01","Pozemní stavby","SOS","Masarykova střední škola","Letovice","chybi_presna_shoda","","","",""
"600013359_64-41-L/51_Podnikani","600013359","64-41-L/51","Podnikání","NAS","Masarykova střední škola","Letovice","chybi_presna_shoda","","","",""
"600013383_65-41-L/51_Gastronomicky_management","600013383","65-41-L/51","Gastronomický management","NAS","SŠ cest. ruchu a gastronomie, s.r.o.","Blansko","chybi_presna_shoda","","","",""
"600013383_65-42-M/02_Cestovni_ruch_Palubni_stevard_Animator_volneho_casu","600013383","65-42-M/02","Cestovní ruch / Palubní stevard / Animátor volného času","SOS","SŠ cest. ruchu a gastronomie, s.r.o.","Blansko","chybi_presna_shoda","","","",""
"600013383_78-42-M/02_Rizeni_a_provoz_hotelu","600013383","78-42-M/02","Řízení a provoz hotelu","LYC","SŠ cest. ruchu a gastronomie, s.r.o.","Blansko","chybi_presna_shoda","","","",""
"600013391_23-45-L/01","600013391","23-45-L/01","","SOU","SŠ technická a gastronomická","Blansko","chybi_presna_shoda","","","",""
"600013391_26-41-L/01","600013391","26-41-L/01","","SOU","SŠ technická a gastronomická","Blansko","chybi_presna_shoda","","","",""
"600013391_78-42-M/01","600013391","78-42-M/01","","LYC","SŠ technická a gastronomická","Blansko","chybi_presna_shoda","","","",""
"600013405_79-41-K/41","600013405","79-41-K/41","","GY4","Biskupské gymnázium a mateřská škola","Brno","chybi_presna_shoda","","","",""
"600013405_79-41-K/81","600013405","79-41-K/81","","GY8","Biskupské gymnázium a mateřská škola","Brno","chybi_presna_shoda","","","",""
"600013413_79-41-K/81_Gymnazium","600013413","79-41-K/81","Gymnázium","GY8","Gymnázium Brno-Řečkovice","Brno","chybi_presna_shoda","","","",""
"600013448_79-41-K/41_vseobecne","600013448","79-41-K/41","všeobecné","GY4","Gymnázium","Brno","chybi_presna_shoda","","","",""
"600013448_79-41-K/61_programovani","600013448","79-41-K/61","programování","GY6","Gymnázium","Brno","chybi_presna_shoda","","","",""
"600013472_79-41-K/61_rozsirena_vyuka_anglictiny","600013472","79-41-K/61","rozšířená výuka angličtiny","GY6","Gymnázium","Brno","chybi_presna_shoda","","","",""
"600013511_66-43-M/01","600013511","66-43-M/01","","SOS","SŠ KNIH,o.p.s.","Brno","chybi_presna_shoda","","","",""
"600013537_79-41-K/81_zive_jazyky","600013537","79-41-K/81","živé jazyky","GY8","Gymnázium Globe, s.r.o.","Brno","chybi_presna_shoda","","","",""
"600013600_68-42-M/01","600013600","68-42-M/01","","SOS","TRIVIS - Střední škola veřejnoprávní Brno, s.r.o.","Brno","chybi_presna_shoda","","","",""
"600013626_79-43-K/61_dvojjazycne_gymnazium","600013626","79-43-K/61","dvojjazyčné gymnázium","GY6","Gymnázium Matyáše Lercha","Brno","chybi_presna_shoda","","","",""
"600013634_79-42-K/41_Gymnazium_se_sportovni_pripravou_atletika_basketbal_divky_volejbal","600013634","79-42-K/41","Gymnázium se sportovní přípravou-atletika, basketbal dívky, volejbal","GY4","Sportovní gymnázium Ludvíka Daňka","Brno","chybi_presna_shoda","","","",""
"600013634_79-42-K/41_Gymnazium_se_sportovni_pripravou_fotbal_chlapci_plavani","600013634","79-42-K/41","Gymnázium se sportovní přípravou-fotbal chlapci, plavání","GY4","Sportovní gymnázium Ludvíka Daňka","Brno","chybi_presna_shoda","","","",""
"600013634_79-42-K/61_Gymnazium_se_sportovni_pripravou_sportovni_gymnastika_judo_tenis_triatlon","600013634","79-42-K/61","Gymnázium se sportovní přípravou -sportovní gymnastika, judo, tenis, triatlon ","GY6","Sportovní gymnázium Ludvíka Daňka","Brno","chybi_presna_shoda","","","",""
"600013677_79-41-K/41","600013677","79-41-K/41","","GY4","Moravské gymnázium Brno s.r.o.","Brno","chybi_presna_shoda","","","",""
"600013677_79-41-K/81","600013677","79-41-K/81","","GY8","Moravské gymnázium Brno s.r.o.","Brno","chybi_presna_shoda","","","",""
"600013731_78-42-M/03","600013731","78-42-M/03","","LYC","SOŠ Morava o.p.s.","Brno","chybi_presna_shoda","","","",""
"600013758_79-41-K/61","600013758","79-41-K/61","","GY6","EKO GYMNÁZIUM o.p.s.","Brno","chybi_presna_shoda","","","",""
"600013758_79-41-K/81","600013758","79-41-K/81","","GY8","EKO GYMNÁZIUM o.p.s.","Brno","chybi_presna_shoda","","","",""
"600013766_64-41-L/51","600013766","64-41-L/51","","NAS","Střední škola","Brno","chybi_presna_shoda","","","",""
"600013766_65-41-L/01_kuchar_cisnik","600013766","65-41-L/01","kuchař - číšník","SOU","Střední škola","Brno","chybi_presna_shoda","","","",""
"600013782_26-41-L/01_Informacni_a_zabezpecovaci_technika_26_52_H_01_Elektromechanik_pro_zarizeni_a_pristroje","600013782","26-41-L/01","Informační a zabezpečovací technika, 26-52-H/01 Elektromechanik pro zařízení a přístroje","SOU","SŠ a VOŠ informatiky a financí Brno","Brno","chybi_presna_shoda","","","",""
"600013782_26-41-L/51_Zarizeni_sdelovaci_techniky","600013782","26-41-L/51","Zařízení sdělovací techniky","NAS","SŠ a VOŠ informatiky a financí Brno","Brno","chybi_presna_shoda","","","",""
"600013782_37-42-L/51_Logisticke_a_financni_sluzby","600013782","37-42-L/51","Logistické  a finanční služby","NAS","SŠ a VOŠ informatiky a financí Brno","Brno","chybi_presna_shoda","","","",""
"600013782_37-42-M/01_Logsitika","600013782","37-42-M/01","Logsitika","SOS","SŠ a VOŠ informatiky a financí Brno","Brno","chybi_presna_shoda","","","",""
"600013782_78-42-M/01","600013782","78-42-M/01","","LYC","SŠ a VOŠ informatiky a financí Brno","Brno","chybi_presna_shoda","","","",""
"600013821_39-41-L/02_Instalater_36_52_H_01","600013821","39-41-L/02","Instalatér (36-52-H/01)","SOU","Střední škola polytechnická","Brno","chybi_presna_shoda","","","",""
"600013821_64-41-L/51","600013821","64-41-L/51","","NAS","Střední škola polytechnická","Brno","chybi_presna_shoda","","","",""
"600013839_63-41-M/02_Management_sportu","600013839","63-41-M/02","Management sportu","SOS","Obchodní akademie ELDO, o.p.s.","Brno","chybi_presna_shoda","","","",""
"600013839_63-41-M/02_Obchodni_akademie","600013839","63-41-M/02","Obchodní akademie","SOS","Obchodní akademie ELDO, o.p.s.","Brno","chybi_presna_shoda","","","",""
"600013839_78-42-M/02_Marketinkova_komunikace","600013839","78-42-M/02","Marketinková komunikace","LYC","Obchodní akademie ELDO, o.p.s.","Brno","chybi_presna_shoda","","","",""
"600013847_23-43-L/51_Dvoulete_denni_nastavbove_studium","600013847","23-43-L/51","Dvouleté denní nástavbové studium","NAS","SŠ stavebních řemesel","Brno","chybi_presna_shoda","","","",""
"600013847_33-42-L/51_Dvoulete_denni_nastavbove_studium","600013847","33-42-L/51","Dvouleté denní nástavbové studium","NAS","SŠ stavebních řemesel","Brno","chybi_presna_shoda","","","",""
"600013847_33-42-M/01_Ctyrlete_studium","600013847","33-42-M/01","Čtyřleté studium","SOS","SŠ stavebních řemesel","Brno","chybi_presna_shoda","","","",""
"600013847_36-44-L/51_Dvoulete_denni_nastavbove_studium","600013847","36-44-L/51","Dvouleté denní nástavbové studium","NAS","SŠ stavebních řemesel","Brno","chybi_presna_shoda","","","",""
"600013855_23-45-L/01_elektromechanik_pro_zarizeni_a_pristroje_L0_H","600013855","23-45-L/01","elektromechanik pro zařízení a přístroje (L0+H)","SOU","SŠ strojírenská a elektrotechnická","Brno","chybi_presna_shoda","","","",""
"600013855_23-45-L/01_obrabec_kovu_L0_H","600013855","23-45-L/01","obráběč kovů (L0+H)","SOU","SŠ strojírenská a elektrotechnická","Brno","chybi_presna_shoda","","","",""
"600013855_26-41-L/01_elektrikar_silnoproud_L0_H","600013855","26-41-L/01","elektrikář - silnoproud (L0+H)","SOU","SŠ strojírenská a elektrotechnická","Brno","chybi_presna_shoda","","","",""
"600013855_26-41-L/01_elektromechanik_pro_zarizeni_a_pristroje_L0_H","600013855","26-41-L/01","elektromechanik pro zařízení a přístroje (L0+H)","SOU","SŠ strojírenská a elektrotechnická","Brno","chybi_presna_shoda","","","",""
"600013855_26-41-L/52_denni_studium","600013855","26-41-L/52","denní studium","NAS","SŠ strojírenská a elektrotechnická","Brno","chybi_presna_shoda","","","",""
"600013863_79-41-K/41","600013863","79-41-K/41","","GY4","Gymnázium Brno-Bystrc","Brno","chybi_presna_shoda","","","",""
"600013863_79-41-K/61","600013863","79-41-K/61","","GY6","Gymnázium Brno-Bystrc","Brno","chybi_presna_shoda","","","",""
"600013863_79-41-K/81","600013863","79-41-K/81","","GY8","Gymnázium Brno-Bystrc","Brno","chybi_presna_shoda","","","",""
"600013863_79-43-K/61","600013863","79-43-K/61","","GY6","Gymnázium Brno-Bystrc","Brno","chybi_presna_shoda","","","",""
"600013880_78-42-M/08_Cestovni_ruch_a_rozvoj_regionu","600013880","78-42-M/08","Cestovní ruch a rozvoj regionů","LYC","Hotelová škola s.r.o.","Brno","chybi_presna_shoda","","","",""
"600013910_34-57-L/01_34_57_H_01_Knihar","600013910","34-57-L/01","34-57-H/01 Knihař ","SOU","Střední škola grafická","Brno","chybi_presna_shoda","","","",""
"600013910_78-42-M/01","600013910","78-42-M/01","","LYC","Střední škola grafická","Brno","chybi_presna_shoda","","","",""
"600013928_79-41-K/41","600013928","79-41-K/41","","GY4","SPŠ chemická a gymnázium Brno, Vranovská","Brno","chybi_presna_shoda","","","",""
"600013936_78-42-M/02","600013936","78-42-M/02","","LYC","SPŠ a VOŠ","Brno","chybi_presna_shoda","","","",""
"600013979_64-41-L/51","600013979","64-41-L/51","","NAS","SŠ a VOŠ tradičních řemesel s.r.o.","Brno","chybi_presna_shoda","","","",""
"600013979_82-51-L/51","600013979","82-51-L/51","","NAS","SŠ a VOŠ tradičních řemesel s.r.o.","Brno","chybi_presna_shoda","","","",""
"600013987_79-41-K/61","600013987","79-41-K/61","","GY6","Gymnázium T. G. Masaryka","Zastávka","chybi_presna_shoda","","","",""
"600014029_26-41-L/01_zamereni_CNC_stroje","600014029","26-41-L/01","zaměření CNC stroje","SOU","SOŠ a SOU Kuřim, s.r.o.","Kuřim","chybi_presna_shoda","","","",""
"600014029_63-41-M/01_zamereni_Organizace_a_provoz_firmy","600014029","63-41-M/01","zaměření Organizace a provoz firmy","SOS","SOŠ a SOU Kuřim, s.r.o.","Kuřim","chybi_presna_shoda","","","",""
"600014053_79-41-K/81_vseobecny","600014053","79-41-K/81","všeobecný","GY8","Gymnázium Jana Blahoslava","Ivančice","chybi_presna_shoda","","","",""
"600014070_79-41-K/41_SVP_Ctyrlete_vseobecne_studium","600014070","79-41-K/41","ŠVP Čtyřleté všeobecné studium","GY4","Gymnázium","Tišnov","chybi_presna_shoda","","","",""
"600014070_79-41-K/81_SVP_Osmilete_vseobecne_studium","600014070","79-41-K/81","ŠVP Osmileté všeobecné studium","GY8","Gymnázium","Tišnov","chybi_presna_shoda","","","",""
"600014096_41-44-L/51","600014096","41-44-L/51","","NAS","Střední zahradnická škola","Rajhrad","chybi_presna_shoda","","","",""
"600014118_79-41-K/81","600014118","79-41-K/81","","GY8","Městské víceleté gymnázium","Klobouky u Brna","chybi_presna_shoda","","","",""
"600014151_79-41-K/41","600014151","79-41-K/41","","GY4","Gymnázium a SOŠ","Mikulov","chybi_presna_shoda","","","",""
"600014151_79-41-K/81","600014151","79-41-K/81","","GY8","Gymnázium a SOŠ","Mikulov","chybi_presna_shoda","","","",""
"600014231_64-41-L/51","600014231","64-41-L/51","","NAS","Střední škola Edvarda Beneše Břeclav","Břeclav","chybi_presna_shoda","","","",""
"600014258_79-41-K/41_4_vseobecne","600014258","79-41-K/41","4 všeobecné","GY4","Gymnázium a JŠ s právem st. j. zk.","Břeclav","chybi_presna_shoda","","","",""
"600014258_79-41-K/81_8_vseobecne","600014258","79-41-K/81","8 všeobecné","GY8","Gymnázium a JŠ s právem st. j. zk.","Břeclav","chybi_presna_shoda","","","",""
"600014291_23-44-L/01_Strojni_mechanik","600014291","23-44-L/01","Strojní mechanik","SOU","Střední škola polytechnická Hustopeče","Hustopeče","chybi_presna_shoda","","","",""
"600014321_64-41-L/51","600014321","64-41-L/51","","NAS","Gymnázium Jana Pivečky a SOŠ","Slavičín","chybi_presna_shoda","","","",""
"600014355_78-42-M/01_Technicke_lyceum","600014355","78-42-M/01","Technické lyceum","LYC","Střední průmyslová škola Zlín","Zlín","chybi_presna_shoda","","","",""
"600014436_75-31-M/01_Predskolni_a_mimoskolni_pedagogika","600014436","75-31-M/01","Předškolní a mimoškolní pedagogika","SOS","SŠ pedagogická a sociální,s.r.o.","Zlín","chybi_presna_shoda","","","",""
"600014436_75-41-M/01_Socialni_cinnost","600014436","75-41-M/01","Sociální činnost","SOS","SŠ pedagogická a sociální,s.r.o.","Zlín","chybi_presna_shoda","","","",""
"600014452_18-20-M/01_Informacni_technologie","600014452","18-20-M/01","Informační technologie","SOS","Střední škola Baltaci s.r.o.","Zlín","chybi_presna_shoda","","","",""
